"","site.pop","site","pop","rep","ind.x","ind.id","pop.tree","pop.name","mkleaf","sdkleaf","nkleaf","mkstem","sdkstem","nkstem","mkstem.sa.l","mWD","nWD","mleafsize","nhub","mstemlength","mstemarea","mleafarea","mleafmass","mstemmass","mLMF","mSLA","mLDMC","mml_ms","P50leaf","P50stem","mAl_As","log.Al_As","log.leafsize","cwd","aet","pet","ppt","tmn","tmx","cwd.2018wy","aet.2018wy","pet.2018wy","ppt.2018wy","tmn.2018wy","tmx.2018wy","cwd.2018ds","aet.2018ds","pet.2018ds","ppt.2018ds","tmn.2018ds","tmx.2018ds"
"43","W15","W","15","3",NA,"W15_3","SUG.3","SUG",1.924801623,0.0095303668120561,2,51.03740686,25.1974836745407,4,1041.66522970162,0.678496536011531,2,6.82024074074074,3,20.5433333333333,1.90613516262683,52.0313333333333,0.613466666666667,0.0452666666666667,0.933165212259647,87.6348027525864,0.415744391619,14.0224371334638,-2.83,-3.66,27.9297809196325,1.44606752912142,0.833799704646216,733.8575109,392.9775059,1193.297518,1014.252515,4.944791556,21.16574999,728.239999771118,519.760003089904,1248.0000038147,768.570013999939,8.1708333492279,22.2408330440521,34.8750003178914,15.1250001589457,50.0000006357829,111.718335151672,3.85999997456868,16.3700000445048
"44","W15","W","15","5",NA,"W15_5","SUG.5","SUG",1.852543474,0.262658188237504,3,36.64481101,4.99909919674121,3,521.304877026627,0.684530147467511,3,5.4209,3,23.53,1.46321423098987,29.154,0.3733,0.0493666666666667,0.885015371187993,88.5000856575865,0.409510147447928,8.25185692125194,-4.04,-4.18,18.3803824177026,1.26435454296795,0.734071395871489,733.8575109,392.9775059,1193.297518,1014.252515,4.944791556,21.16574999,728.239999771118,519.760003089904,1248.0000038147,768.570013999939,8.1708333492279,22.2408330440521,34.8750003178914,15.1250001589457,50.0000006357829,111.718335151672,3.85999997456868,16.3700000445048
"45","W15","W","15","6",NA,"W15_6","SUG.6","SUG",1.756284658,0.0623815697623226,2,21.29390657,9.76134880583082,3,521.843796282145,0.67627740330335,3,7.28489259259259,3,30.29,2.07729669340114,50.0836666666667,0.55,0.0662333333333333,0.878562380994752,93.2000893751565,0.381858236916082,8.18964266956717,-1.1,-3.92,24.1417399363134,1.38276856723228,0.862423152977907,733.8575109,392.9775059,1193.297518,1014.252515,4.944791556,21.16574999,728.239999771118,519.760003089904,1248.0000038147,768.570013999939,8.1708333492279,22.2408330440521,34.8750003178914,15.1250001589457,50.0000006357829,111.718335151672,3.85999997456868,16.3700000445048
"46","W16","W","16","1",NA,"W16_1","SRD.1","SRD",1.53078163,0.187935252294678,3,24.6184977033333,7.58573361987636,4,1209.48199526329,0.746856360316494,2,8.37153333333333,3,20.3133333333333,1.66383692024994,41.8576666666667,0.538166666666667,0.0586,0.903631504668582,78.0165454267717,0.499495356066274,9.59492496337462,-4.2,-3.74,33.7489285203412,1.52825998916437,0.922805010826825,783.2500117,440.8900066,1264.467519,836.5575125,6.187958195,22.18125002,1019.62001609802,297.379996776581,1317.00002098084,321.759994268417,9.21666671832404,24.4649998346965,38.5883340835571,15.4449996153514,54.0333350499471,40.2249995470047,5.34166673819224,18.5899998346964
"47","W16","W","16","2",NA,"W16_2","SRD.2","SRD",1.64909615,0.087850444937552,3,20.044550925,5.78354970043465,4,601.718412339867,0.765787838973204,2,11.6455134680135,3,43.1633333333333,2.96969517594484,124.621333333333,1.31106666666667,0.2343,0.842968166010622,95.3260077278251,0.44026444418355,6.02302078956935,-3.8,NA,40.2361896699893,1.60461684670866,1.06615864198265,783.2500117,440.8900066,1264.467519,836.5575125,6.187958195,22.18125002,1019.62001609802,297.379996776581,1317.00002098084,321.759994268417,9.21666671832404,24.4649998346965,38.5883340835571,15.4449996153514,54.0333350499471,40.2249995470047,5.34166673819224,18.5899998346964
"48","W16","W","16","3",NA,"W16_3","SRD.3","SRD",1.626041856,0.207150938631782,3,38.05843339,3.90888112721024,3,865.833636825745,0.774569757727652,2,5.68090674603175,3,30.45,1.45048787260484,39.923,0.464833333333333,0.0647333333333333,0.875261518233434,85.8130133617197,0.491692839364817,7.65639429424717,-3,NA,24.9831575882735,1.39764732741281,0.754417660247821,783.2500117,440.8900066,1264.467519,836.5575125,6.187958195,22.18125002,1019.62001609802,297.379996776581,1317.00002098084,321.759994268417,9.21666671832404,24.4649998346965,38.5883340835571,15.4449996153514,54.0333350499471,40.2249995470047,5.34166673819224,18.5899998346964
"49","W16","W","16","5",NA,"W16_5","SRD.5","SRD",1.69288365675,0.191972708577078,4,28.53558879,12.6834820540515,3,679.809241316774,0.742812749458319,2,7.36209722222222,3,30.8233333333333,1.64323039989946,48.8856666666667,0.531266666666667,0.0956,0.848177005103701,91.8275462233332,0.451269694593959,5.68124458508819,NA,NA,29.2658462177699,1.46636108619476,0.867001548345072,783.2500117,440.8900066,1264.467519,836.5575125,6.187958195,22.18125002,1019.62001609802,297.379996776581,1317.00002098084,321.759994268417,9.21666671832404,24.4649998346965,38.5883340835571,15.4449996153514,54.0333350499471,40.2249995470047,5.34166673819224,18.5899998346964
"50","W16","W","16","6",NA,"W16_6","SRD.6","SRD",1.60394417033333,0.217962963600317,3,44.6646574566667,16.7660598208879,3,1167.83574741133,0.772998923384527,2,8.37013571428571,3,46.3033333333333,2.4363021945865,70.5753333333333,0.884566666666667,0.1536,0.844222809520191,80.865536417757,0.507617230463751,5.6509154245784,-3.4,-5.23,29.1870223607495,1.46518979083393,0.922732499748047,783.2500117,440.8900066,1264.467519,836.5575125,6.187958195,22.18125002,1019.62001609802,297.379996776581,1317.00002098084,321.759994268417,9.21666671832404,24.4649998346965,38.5883340835571,15.4449996153514,54.0333350499471,40.2249995470047,5.34166673819224,18.5899998346964
"51","W18","W","18","1",NA,"W18_1","SON.1","SON",1.8064717562,0.203401221510976,5,47.2198725066667,8.22133918959356,3,846.807549571585,0.708032226885631,3,5.26140350877193,3,121.546666666667,4.18850222545981,80,1.199,0.36,0.774890970014291,67.3749101268637,0.449489531300201,3.50004006046863,NA,-0.98,18.1136298077819,1.25800548772603,0.721101610087036,981.6850146,290.5950043,1284.692519,454.6725068,7.928645656,23.48758337,1019.62001609802,297.379996776581,1317.00002098084,321.759994268417,9.21666671832404,24.4649998346965,38.5883340835571,15.4449996153514,54.0333350499471,40.2249995470047,5.34166673819224,18.5899998346964
"52","W18","W","18","2",NA,"W18_2","SON.2","SON",2.263711562,0.432157520390791,4,29.86161139,1.69211492780797,2,163.636296969731,0.716679643092695,3,6.25204678362573,3,81.26,4.26243437257429,75.3333333333333,0.9958,0.26,0.801946029807269,77.0343428724385,0.408196012697286,4.36947762508809,-3.9,-4.66,14.2110136938747,1.15262505793832,0.796022219154328,981.6850146,290.5950043,1284.692519,454.6725068,7.928645656,23.48758337,1019.62001609802,297.379996776581,1317.00002098084,321.759994268417,9.21666671832404,24.4649998346965,38.5883340835571,15.4449996153514,54.0333350499471,40.2249995470047,5.34166673819224,18.5899998346964
"53","W18","W","18","3",NA,"W18_3","SON.3","SON",1.750190298,0.225120841135708,3,60.06550687,7.29129667194751,3,815.728347757465,0.733373922737212,3,4.98434343434343,3,63.9266666666667,2.16186080462904,51.6666666666667,0.565833333333333,0.126666666666667,0.81637765231788,92.6706327599719,0.376446004529682,4.61152777777778,-3.9,-3.98,18.2188602852194,1.26052120538551,0.697607958711639,981.6850146,290.5950043,1284.692519,454.6725068,7.928645656,23.48758337,1019.62001609802,297.379996776581,1317.00002098084,321.759994268417,9.21666671832404,24.4649998346965,38.5883340835571,15.4449996153514,54.0333350499471,40.2249995470047,5.34166673819224,18.5899998346964
"54","W18","W","18","4",NA,"W18_4","SON.4","SON",2.2192280956,0.249268981199958,5,37.00513041,23.2764826443629,2,675.871217587752,0.704139100774031,2,5.1374269005848,3,85.7833333333333,5.01288231770055,69.6666666666667,0.9239,0.25,0.817037221939761,77.9577259267287,0.476713397648935,4.89777777777778,NA,-4.46,13.8845839570833,1.14253287091739,0.71074565543916,981.6850146,290.5950043,1284.692519,454.6725068,7.928645656,23.48758337,1019.62001609802,297.379996776581,1317.00002098084,321.759994268417,9.21666671832404,24.4649998346965,38.5883340835571,15.4449996153514,54.0333350499471,40.2249995470047,5.34166673819224,18.5899998346964
"55","W18","W","18","5",NA,"W18_5","SON.5","SON",1.60370753966667,0.0535301897344483,3,29.44337205,7.77954023591039,3,462.430321304133,0.709467980500089,3,4.38301282051282,3,69.1533333333333,2.62024535272657,56.3333333333333,0.636233333333333,0.17,0.801439602831739,89.4026591420609,0.471453053808935,4.27979662698413,NA,-2.24,19.5866479973176,1.29196011844353,0.641772740987026,981.6850146,290.5950043,1284.692519,454.6725068,7.928645656,23.48758337,1019.62001609802,297.379996776581,1317.00002098084,321.759994268417,9.21666671832404,24.4649998346965,38.5883340835571,15.4449996153514,54.0333350499471,40.2249995470047,5.34166673819224,18.5899998346964
"56","W22","W","22","3",NA,"W22_3","SJR.3","SJR",2.07092766833333,0.233971277269056,3,27.90870621,8.40833569722399,2,1088.39823589991,0.709480122324159,1,10.1650137229437,0,NA,NA,83.7526,NA,NA,NA,NA,NA,NA,-3.14,-3.84,28.5460299967198,1.45554571782165,1.00710796927949,993.3000148,354.3625053,1367.29002,471.685007,7.802395659,24.51885417,1093.82999091968,311.769993782043,1405.59998321533,325.13999402523,9.70833337306976,25.4391667048136,42.6100000633548,18.8233332633972,61.4333330790202,48.3883322874704,5.25000007947286,18.8916664123535
"57","W22","W","22","4",NA,"W22_4","SJR.4","SJR",1.985521185,0.178232911501909,4,35.91474216,14.4359389014359,2,527.42958902598,0.757493723852124,2,7.33175531576267,0,NA,NA,74.3371428571429,0.91282,NA,NA,89.2844482062323,NA,NA,-3.67,-4.07,30.080498869062,1.47828503452214,0.86520796272945,993.3000148,354.3625053,1367.29002,471.685007,7.802395659,24.51885417,1093.82999091968,311.769993782043,1405.59998321533,325.13999402523,9.70833337306976,25.4391667048136,42.6100000633548,18.8233332633972,61.4333330790202,48.3883322874704,5.25000007947286,18.8916664123535
"58","W22","W","22","5",NA,"W22_5","SJR.5","SJR",2.1233089905,0.534110215546267,4,42.01074208,5.01664365307728,3,1101.39962458802,0.722479185938945,1,8.14224924242424,0,NA,NA,99.24625,0.5863,NA,NA,103.803513559611,0.425163161711385,NA,NA,-5.65,29.7639499839614,1.47369056606751,0.910744392436988,993.3000148,354.3625053,1367.29002,471.685007,7.802395659,24.51885417,1093.82999091968,311.769993782043,1405.59998321533,325.13999402523,9.70833337306976,25.4391667048136,42.6100000633548,18.8233332633972,61.4333330790202,48.3883322874704,5.25000007947286,18.8916664123535
"59","W26","W","26","1",NA,"W26_1","SMR.1","SMR",2.48401695333333,0.244237005120977,3,80.777549225,17.7586104094894,2,734.945153786931,0.691736495494131,3,3.65909090909091,3,64.7466666666667,3.14384412832487,38.6666666666667,0.686633333333333,0.16,0.818377539594251,56.59887385753,0.463703996871607,5.43324915824916,NA,NA,12.5593100221537,1.09896578097743,0.563373199545662,985.8075147,355.4100053,1351.91752,560.4525084,8.560978975,23.0505417,1035.59999847412,345.600002765655,1381.19999694824,294.329998731614,9.92999994754792,24.5266667207082,47.0033327738444,16.796666542689,63.8000005086263,46.6366664667925,7.03666663169861,19.7266666094462
"60","W26","W","26","2",NA,"W26_2","SMR.2","SMR",2.19231879466667,0.263517336239978,3,69.168926295,22.3016762541778,4,1475.61281543758,0.628107968443466,3,5.13846153846154,3,64.5933333333333,2.77572800914048,63,0.828466666666667,0.103333333333333,0.892272146084266,75.6363334901136,0.386305944866933,8.42646825396825,-3.76,-4.59,23.8525471483256,1.37753476297343,0.710833110168709,985.8075147,355.4100053,1351.91752,560.4525084,8.560978975,23.0505417,1035.59999847412,345.600002765655,1381.19999694824,294.329998731614,9.92999994754792,24.5266667207082,47.0033327738444,16.796666542689,63.8000005086263,46.6366664667925,7.03666663169861,19.7266666094462
"61","W26","W","26","3",NA,"W26_3","SMR.3","SMR",1.9588872578,0.330219421905539,5,40.55914847,23.3377589242311,3,578.74433054951,0.756072685632577,3,5.01898148148148,3,88.5333333333333,5.0718657197717,70,1.06443333333333,0.486666666666667,0.708699181223842,65.4917600532324,0.419889100817239,2.88698362939742,-2.93,-3.67,20.984768320626,1.32190417880702,0.700615593270174,985.8075147,355.4100053,1351.91752,560.4525084,8.560978975,23.0505417,1035.59999847412,345.600002765655,1381.19999694824,294.329998731614,9.92999994754792,24.5266667207082,47.0033327738444,16.796666542689,63.8000005086263,46.6366664667925,7.03666663169861,19.7266666094462
"62","W26","W","26","7",NA,"W26_7","SMR.7","SMR",2.48539109425,0.400695548897493,4,68.04476366,21.2470921753237,4,951.679980476428,0.743646570261255,3,2.26023391812866,3,83.2733333333333,2.95712880494651,46,0.519166666666667,0.16,0.765002249777079,89.3598055982839,0.387752618639587,3.44531897926635,-4.007279734,-4,18.9512692376445,1.27763830160995,0.35415338786219,985.8075147,355.4100053,1351.91752,560.4525084,8.560978975,23.0505417,1035.59999847412,345.600002765655,1381.19999694824,294.329998731614,9.92999994754792,24.5266667207082,47.0033327738444,16.796666542689,63.8000005086263,46.6366664667925,7.03666663169861,19.7266666094462
"63","W26","W","26","8",NA,"W26_8","SMR.8","SMR",2.602164758,0.429238378866821,4,58.643498645,2.94480149307274,2,515.825687070838,0.752662445217119,3,4.41800356506239,3,95.5933333333333,3.76784296914414,59.3333333333333,0.8099,0.363333333333333,0.69019682091521,73.1657015730117,0.468321879152717,2.25008417508417,-3.253676896,-4.2,16.7497783916618,1.22400906546748,0.645226061985008,985.8075147,355.4100053,1351.91752,560.4525084,8.560978975,23.0505417,1035.59999847412,345.600002765655,1381.19999694824,294.329998731614,9.92999994754792,24.5266667207082,47.0033327738444,16.796666542689,63.8000005086263,46.6366664667925,7.03666663169861,19.7266666094462
"64","W3","W","3","1",NA,"W3_1","LYN.1","LYN",1.68951992375,0.472255104865799,4,28.9483038466667,7.04074712566433,3,369.962970334854,0.701580576817722,3,7.05754985754986,3,76.8166666666667,6.73061209702857,88.6666666666667,1.49826666666667,0.480133333333333,0.77445938135163,59.7735497412221,0.469657167549378,3.72308148133912,-3.54,-4.87828408,13.4547258345706,1.12887485262031,0.84865395487171,671.70251,456.0125068,1144.422517,849.1050127,7.29620817,22.08297918,684.149991989136,493.950004816055,1178.10000038147,704.280000265688,9.75333344936371,22.9466663996378,30.4866666793823,9.31333323319752,39.799999554952,90.6033327579498,5.31500005722045,16.2583332061767
"65","W3","W","3","2",NA,"W3_2","LYN.2","LYN",1.57961208525,0.130293093985723,4,46.3050441466667,10.4295407482265,3,1879.37996884426,0.665660033937689,2,6.10566534914361,3,50.63,3.17210973515774,84,1.2938,0.1949,0.88039503980586,65.092787481393,0.500224754370636,8.24736183389664,-3.77,-5.183013614,26.0012235933146,1.4149937859447,0.785732996981448,671.70251,456.0125068,1144.422517,849.1050127,7.29620817,22.08297918,684.149991989136,493.950004816055,1178.10000038147,704.280000265688,9.75333344936371,22.9466663996378,30.4866666793823,9.31333323319752,39.799999554952,90.6033327579498,5.31500005722045,16.2583332061767
"66","W3","W","3","3",NA,"W3_3","LYN.3","LYN",1.8124274495,0.48739483726468,4,52.62878264,17.9744802597882,2,322.901105808612,0.755230510609609,3,8.13756613756614,3,83.89,6.60438697682609,97.3333333333333,1.57303333333333,0.521133333333333,0.767771237090107,63.3895870337993,0.475680726350301,3.62849529174473,NA,-5.6,12.1536988212177,1.08470846996556,0.910494531292168,671.70251,456.0125068,1144.422517,849.1050127,7.29620817,22.08297918,684.149991989136,493.950004816055,1178.10000038147,704.280000265688,9.75333344936371,22.9466663996378,30.4866666793823,9.31333323319752,39.799999554952,90.6033327579498,5.31500005722045,16.2583332061767
"67","W3","W","3","4",NA,"W3_4","LYN.4","LYN",1.41625099425,0.0789163691428033,4,30.12314192,7.28570262401453,3,795.545707571514,0.774779263239828,2,5.3034188034188,3,58.13,2.97563802139339,68.6666666666667,1.11876666666667,0.253433333333333,0.814974180095385,61.4475269769857,0.495068992140089,4.43920514023088,-4.12,-4.83,25.4998984150102,1.40653845032069,0.724555924088587,671.70251,456.0125068,1144.422517,849.1050127,7.29620817,22.08297918,684.149991989136,493.950004816055,1178.10000038147,704.280000265688,9.75333344936371,22.9466663996378,30.4866666793823,9.31333323319752,39.799999554952,90.6033327579498,5.31500005722045,16.2583332061767
"68","W3","W","3","7",NA,"W3_7","LYN.7","LYN",1.98550768933333,0.196822191579492,3,24.719648645,5.98711262236236,2,519.204031551272,0.705633589425113,3,6.66666666666667,3,39.3233333333333,3.82290519891006,49.6666666666667,0.7677,0.1975,0.793047122871619,65.5218267614222,0.483654989172647,3.84142259273358,NA,NA,16.346804431951,1.21343286689167,0.823908740944319,671.70251,456.0125068,1144.422517,849.1050127,7.29620817,22.08297918,684.149991989136,493.950004816055,1178.10000038147,704.280000265688,9.75333344936371,22.9466663996378,30.4866666793823,9.31333323319752,39.799999554952,90.6033327579498,5.31500005722045,16.2583332061767
"69","W1","W","1","6",NA,"W1_6","SMT.6","SMT",NA,NA,NA,NA,NA,NA,NA,0.741603998671136,3,4.45293055555556,3,52.1033333333333,2.80441249569022,42.35,0.5391,0.1389,0.794211382720141,77.8795199473139,0.447678008176579,3.99366466822468,NA,-3.04,14.9889070407369,1.17576996617167,0.648645922264798,690.0800103,481.3300072,1174.547518,1221.930018,10.3815206,23.58504164,719.270004272461,467.129999876022,1186.40000152588,759.229991018772,10.1983335415522,24.6733333269755,31.0766671498617,9.20666674772898,40.2833340962728,98.4949990113577,5.08166670799255,17.7699998219808
"70","W1","W","1","7",NA,"W1_7","SMT.7","SMT",NA,NA,NA,NA,NA,NA,NA,0.752336289894138,6,5.32136590909091,5,40.8025,2.86288277032843,49.8602,0.67572,0.1457,0.822049870047967,75.946847143949,0.417049594123985,4.93341028761183,NA,-5.16,17.4376580936761,1.24148815804562,0.726023123017064,690.0800103,481.3300072,1174.547518,1221.930018,10.3815206,23.58504164,719.270004272461,467.129999876022,1186.40000152588,759.229991018772,10.1983335415522,24.6733333269755,31.0766671498617,9.20666674772898,40.2833340962728,98.4949990113577,5.08166670799255,17.7699998219808
"71","W15","W","15","4",NA,"W15_4","SUG.4","SUG",NA,NA,NA,NA,NA,NA,NA,0.63945669100516,3,4.76020171957672,3,33.1933333333333,1.54438658684733,38.4343333333333,0.4344,0.0649333333333333,0.869457526110161,89.2193593694803,0.403664659745833,7.26909671978145,NA,NA,26.3004718711059,1.41996354047375,0.677625356889156,733.8575109,392.9775059,1193.297518,1014.252515,4.944791556,21.16574999,728.239999771118,519.760003089904,1248.0000038147,768.570013999939,8.1708333492279,22.2408330440521,34.8750003178914,15.1250001589457,50.0000006357829,111.718335151672,3.85999997456868,16.3700000445048
"72","W16","W","16","4",NA,"W16_4","SRD.4","SRD",NA,NA,NA,NA,NA,NA,NA,0.793235972328978,1,4.93192857142857,3,18.4433333333333,1.39802327574018,30.2316666666667,0.3726,0.0450333333333333,0.893774208112476,83.9471380370344,0.414934969005928,8.8510138671778,NA,NA,24.9055848740949,1.39629674500875,0.693016778130698,783.2500117,440.8900066,1264.467519,836.5575125,6.187958195,22.18125002,1019.62001609802,297.379996776581,1317.00002098084,321.759994268417,9.21666671832404,24.4649998346965,38.5883340835571,15.4449996153514,54.0333350499471,40.2249995470047,5.34166673819224,18.5899998346964
"73","W16","W","16","7",NA,"W16_7","SRD.7","SRD",NA,NA,NA,NA,NA,NA,NA,0.742462107122931,2,5.13421212121212,3,39.7333333333333,2.11839047078421,60.017,0.6593,0.1769,0.797152334069577,91.3369505686497,0.511532610900925,4.61626296913248,NA,-4.21,28.6779694100882,1.45754839716263,0.710473807687362,783.2500117,440.8900066,1264.467519,836.5575125,6.187958195,22.18125002,1019.62001609802,297.379996776581,1317.00002098084,321.759994268417,9.21666671832404,24.4649998346965,38.5883340835571,15.4449996153514,54.0333350499471,40.2249995470047,5.34166673819224,18.5899998346964
"74","W16","W","16","8",NA,"W16_8","SRD.8","SRD",NA,NA,NA,NA,NA,NA,NA,0.705575221587002,3,4.93715303030303,3,58.5,3.04808954805925,63.2243333333333,0.6364,0.210366666666667,0.805147312658805,101.018093246049,0.478486143813803,5.25672736817089,NA,NA,23.3361932514011,1.36803001260278,0.693476588671054,783.2500117,440.8900066,1264.467519,836.5575125,6.187958195,22.18125002,1019.62001609802,297.379996776581,1317.00002098084,321.759994268417,9.21666671832404,24.4649998346965,38.5883340835571,15.4449996153514,54.0333350499471,40.2249995470047,5.34166673819224,18.5899998346964
"75","W18","W","18","6",NA,"W18_6","SON.6","SON",NA,NA,NA,NA,NA,NA,NA,0.663224541134098,3,8.4077380952381,3,120.67,7.73488909246465,117.666666666667,1.88,0.726666666666667,0.720982402681401,63.4822337863105,0.404150034254654,2.59741967449515,NA,-4.84,15.2597787519355,1.1835482369275,0.924679174765613,981.6850146,290.5950043,1284.692519,454.6725068,7.928645656,23.48758337,1019.62001609802,297.379996776581,1317.00002098084,321.759994268417,9.21666671832404,24.4649998346965,38.5883340835571,15.4449996153514,54.0333350499471,40.2249995470047,5.34166673819224,18.5899998346964
"76","W18","W","18","7",NA,"W18_7","SON.7","SON",NA,NA,NA,NA,NA,NA,NA,0.701061723085358,3,4.51262626262626,3,77.3033333333333,3.87541633759081,51.3333333333333,0.768133333333333,0.186666666666667,0.805764717177586,66.8071179919675,0.439226464122958,4.36974358974359,NA,-4.55,13.3240666940903,1.12463679790108,0.654429366580132,981.6850146,290.5950043,1284.692519,454.6725068,7.928645656,23.48758337,1019.62001609802,297.379996776581,1317.00002098084,321.759994268417,9.21666671832404,24.4649998346965,38.5883340835571,15.4449996153514,54.0333350499471,40.2249995470047,5.34166673819224,18.5899998346964
"77","W18","W","18","8",NA,"W18_8","SON.8","SON",NA,NA,NA,NA,NA,NA,NA,0.747503282665657,3,5.76184926184926,3,69.3866666666667,4.33987463148528,69.3333333333333,0.869266666666667,0.136666666666667,0.867164981176362,79.8545707985921,0.414520314787382,6.71736092367671,NA,-3.79,16.4085065133082,1.21506905378032,0.760561892333253,981.6850146,290.5950043,1284.692519,454.6725068,7.928645656,23.48758337,1019.62001609802,297.379996776581,1317.00002098084,321.759994268417,9.21666671832404,24.4649998346965,38.5883340835571,15.4449996153514,54.0333350499471,40.2249995470047,5.34166673819224,18.5899998346964
"78","W22","W","22","1",NA,"W22_1","SJR.1","SJR",NA,NA,NA,NA,NA,NA,NA,0.73087255534064,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.55,NA,NA,NA,993.3000148,354.3625053,1367.29002,471.685007,7.802395659,24.51885417,1093.82999091968,311.769993782043,1405.59998321533,325.13999402523,9.70833337306976,25.4391667048136,42.6100000633548,18.8233332633972,61.4333330790202,48.3883322874704,5.25000007947286,18.8916664123535
"79","W22","W","22","2",NA,"W22_2","SJR.2","SJR",NA,NA,NA,NA,NA,NA,NA,0.754562617998741,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.26,NA,NA,NA,993.3000148,354.3625053,1367.29002,471.685007,7.802395659,24.51885417,1093.82999091968,311.769993782043,1405.59998321533,325.13999402523,9.70833337306976,25.4391667048136,42.6100000633548,18.8233332633972,61.4333330790202,48.3883322874704,5.25000007947286,18.8916664123535
"80","W22","W","22","6",NA,"W22_6","SJR.6","SJR",NA,NA,NA,NA,NA,NA,NA,0.734848059052758,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.054783005,-3.34,NA,NA,NA,993.3000148,354.3625053,1367.29002,471.685007,7.802395659,24.51885417,1093.82999091968,311.769993782043,1405.59998321533,325.13999402523,9.70833337306976,25.4391667048136,42.6100000633548,18.8233332633972,61.4333330790202,48.3883322874704,5.25000007947286,18.8916664123535
"81","W26","W","26","5",NA,"W26_5","SMR.5","SMR",NA,NA,NA,NA,NA,NA,NA,0.731951892056199,3,2.73301282051282,3,83.9366666666667,2.83505175041577,35.6666666666667,0.401333333333333,0.14,0.760698808011109,88.9128292933953,0.411520009972977,3.69118219461698,NA,-3.84,12.9261300615143,1.11146852143918,0.436641668964857,985.8075147,355.4100053,1351.91752,560.4525084,8.560978975,23.0505417,1035.59999847412,345.600002765655,1381.19999694824,294.329998731614,9.92999994754792,24.5266667207082,47.0033327738444,16.796666542689,63.8000005086263,46.6366664667925,7.03666663169861,19.7266666094462
"82","W26","W","26","6",NA,"W26_6","SMR.6","SMR",NA,NA,NA,NA,NA,NA,NA,0.70382903113492,3,3.26239316239316,3,139.683333333333,3.38857419603951,43,0.4821,0.256666666666667,0.682272504941225,89.413899926876,0.428867834935064,2.66028014184397,NA,NA,14.3406742822398,1.15656957184583,0.513536298202937,985.8075147,355.4100053,1351.91752,560.4525084,8.560978975,23.0505417,1035.59999847412,345.600002765655,1381.19999694824,294.329998731614,9.92999994754792,24.5266667207082,47.0033327738444,16.796666542689,63.8000005086263,46.6366664667925,7.03666663169861,19.7266666094462
"83","W26","W","26","9",NA,"W26_9","SMR.9","SMR",NA,NA,NA,NA,NA,NA,NA,0.745665632807916,3,3.21296296296296,3,105.846666666667,2.7631878184649,35.3333333333333,0.5229,0.196666666666667,0.71715460712185,69.8473285809669,0.421258293206017,2.62520074696545,NA,-3.54,13.0079925683001,1.11421028012982,0.506905719303924,985.8075147,355.4100053,1351.91752,560.4525084,8.560978975,23.0505417,1035.59999847412,345.600002765655,1381.19999694824,294.329998731614,9.92999994754792,24.5266667207082,47.0033327738444,16.796666542689,63.8000005086263,46.6366664667925,7.03666663169861,19.7266666094462
"84","W3","W","3","5",NA,"W3_5","LYN.5","LYN",NA,NA,NA,NA,NA,NA,NA,0.763571215445495,3,8.77905427905428,3,77.5766666666667,7.4056472732583,111,1.90356666666667,0.570366666666667,0.787245757115157,59.0837558137066,0.492287741302955,4.15929130877483,NA,NA,16.436305666275,1.2158042092473,0.943447734185172,671.70251,456.0125068,1144.422517,849.1050127,7.29620817,22.08297918,684.149991989136,493.950004816055,1178.10000038147,704.280000265688,9.75333344936371,22.9466663996378,30.4866666793823,9.31333323319752,39.799999554952,90.6033327579498,5.31500005722045,16.2583332061767
"85","W3","W","3","6",NA,"W3_6","LYN.6","LYN",NA,NA,NA,NA,NA,NA,NA,0.772863958574979,3,8.84871794871795,3,81.99,6.09308695439289,95.3333333333333,1.6777,0.4568,0.802059536273951,58.3878308460135,0.500393689509968,4.3320585779127,NA,NA,16.3778785754322,1.21425764695734,0.946880352264988,671.70251,456.0125068,1144.422517,849.1050127,7.29620817,22.08297918,684.149991989136,493.950004816055,1178.10000038147,704.280000265688,9.75333344936371,22.9466663996378,30.4866666793823,9.31333323319752,39.799999554952,90.6033327579498,5.31500005722045,16.2583332061767
"86","W3","W","3","8",NA,"W3_8","LYN.8","LYN",NA,NA,NA,NA,NA,NA,NA,0.723898118968334,2,6.16666666666667,3,46.93,4.39744431686231,90,1.44113333333333,0.293866666666667,0.855279340739614,65.8854657036336,0.487335700304702,6.47003766026716,NA,NA,20.6730593990329,1.31540475247623,0.790050473683351,671.70251,456.0125068,1144.422517,849.1050127,7.29620817,22.08297918,684.149991989136,493.950004816055,1178.10000038147,704.280000265688,9.75333344936371,22.9466663996378,30.4866666793823,9.31333323319752,39.799999554952,90.6033327579498,5.31500005722045,16.2583332061767
"87","H22","H","22","4","c","H22_4","SJR.4","SJR",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36541325536062,3,74.03,2.9191620754936,53.4576666666667,0.6775,0.206433333333333,0.796732872470937,84.5841531788057,0.426798138426771,4.30261230769363,NA,NA,20.098900609224,1.30317230257444,0.640025362824502,993.3000148,354.3625053,1367.29002,471.685007,7.802395659,24.51885417,1093.82999091968,311.769993782043,1405.59998321533,325.13999402523,9.70833337306976,25.4391667048136,42.6100000633548,18.8233332633972,61.4333330790202,48.3883322874704,5.25000007947286,18.8916664123535
